latitude,longitude,zone_code,hemisphere_NS,hemisphere_WE
-5.65,133.117,AS-SIN,South,East
-0.533,103.4,AS-SIN,South,East
-1.8,105.133,AS-SIN,South,East
-2.9333,132.3166,AS-SIN,South,East
0.817,102.4,AS-SIN,North,East
0.833,128.317,AS-SIN,North,East
0.6999372,122.4467238,AS-SIN,North,East
-6.25,107.15,AS-SIN,South,East
-0.883,104.067,AS-SIN,South,East
-4.183,115.1,AS-SIN,South,East
-3.9984597,122.5129742,AS-SIN,South,East
5.25,97.033,AS-SIN,North,East
-8.483,116.667,AS-SIN,South,East
0.8533655,104.5946633,AS-SIN,North,East
-1.967,121.333,AS-SIN,South,East
5.017,105.95,AS-SIN,North,East
-10.1771997,123.6070329,AS-SIN,South,East
-2.7,132.433,AS-SIN,South,East
-4.05,121.567,AS-SIN,South,East
-0.9,103.8,AS-SIN,South,East
-1.167,116.783,AS-SIN,South,East
-3.3,128.05,AS-SIN,South,East
-8.5,116.667,AS-SIN,South,East
-0.938828,122.792801,AS-SIN,South,East
0.883,134.317,AS-SIN,North,East
-2.983,114.767,AS-SIN,South,East
0.4,103.783,AS-SIN,North,East
3.5951956,98.6722227,AS-SIN,North,East
-1.567,130.517,AS-SIN,South,East
-8.4991117,140.4049814,AS-SIN,South,East
-0.8614531,134.0620421,AS-SIN,South,East
-8.6245515,122.2146964,AS-SIN,South,East
0.783,128.217,AS-SIN,North,East
-1.867,121.5,AS-SIN,South,East
-5.9349331,106.0064628,AS-SIN,South,East
-1.583,99.2,AS-SIN,South,East
-0.8,103.917,AS-SIN,South,East
-0.9349425,114.8985047,AS-SIN,South,East
-3.217,116.267,AS-SIN,South,East
1.15,103.6,AS-SIN,North,East
-6.917,115.917,AS-SIN,South,East
-0.8,122.617,AS-SIN,South,East
-3.067,128.183,AS-SIN,South,East
3.96667,100.08333,AS-SIN,North,East
-2.9760735,104.7754307,AS-SIN,South,East
-4.8,136.767,AS-SIN,South,East
-0.3269444,104.4677778,AS-SIN,South,East
-5.4641159,105.3218997,AS-SIN,South,East
-0.0263303,109.3425039,AS-SIN,South,East
-8.517,116.833,AS-SIN,South,East
-0.673877,119.8641634,AS-SIN,South,East
-8.317,120.5,AS-SIN,South,East
1.117,128.167,AS-SIN,North,East
-7.4497718,112.7015495,AS-SIN,South,East
-7.183,115.783,AS-SIN,South,East
0.117,110.6,AS-SIN,North,East
1.7368371,98.7851121,AS-SIN,North,East
-2.5394654,112.9586863,AS-SIN,South,East
-0.8761629,131.255828,AS-SIN,South,East
-0.5016166,117.1264753,AS-SIN,South,East
2.05,117.7,AS-SIN,North,East
-6.9277361,106.9299579,AS-SIN,South,East
-7.05,113.95,AS-SIN,South,East
-8.867,116.55,AS-SIN,South,East
-1.35,131.0,AS-SIN,South,East
-3.683,114.417,AS-SIN,South,East
-3.267,116.083,AS-SIN,South,East
1.7145909,127.9678652,AS-SIN,North,East
0.833,128.25,AS-SIN,North,East
3.217,106.217,AS-SIN,North,East
-6.96667,110.48333,AS-SIN,South,East
-7.2,112.71667,AS-SIN,South,East
0.8768231,120.7579834,AS-SIN,North,East
0.033,117.517,AS-SIN,North,East
-4.75,136.55,AS-SIN,South,East
-3.183,116.267,AS-SIN,South,East
-6.1,106.88333,AS-SIN,South,East
3.3273599,117.5785049,AS-SIN,North,East
0.7957999,127.3613533,AS-SIN,North,East
-5.633,132.733,AS-SIN,South,East
1.1846911,124.575545,AS-SIN,North,East
-6.2087634,106.845599,AS-SIN,South,East
-6.2087634,106.845599,AS-SIN,South,East
-3.067,126.533,AS-SIN,South,East
0.333,127.883,AS-SIN,North,East
-3.567,126.167,AS-SIN,South,East
32.9167,35.0667,ME-MID,North,East
32.5167,34.9333,ME-MID,North,East
33.1667,35.4333,ME-MID,North,East
32.8,34.9833,ME-MID,North,East
32.8,34.9833,ME-MID,North,East
31.6833,34.65,ME-MID,North,East
31.8333,34.9167,ME-MID,North,East
32.3667,34.8667,ME-MID,North,East
32.0333,34.9,ME-MID,North,East
31.7833,35.3167,ME-MID,North,East
32.2167,35.25,ME-MID,North,East
32.3333,34.8667,ME-MID,North,East
31.95,35.25,ME-MID,North,East
32.05,34.75,ME-MID,North,East
32.8,35.5333,ME-MID,North,East
31.83333333,34.63333333,ME-MID,North,East
31.6687885,34.5742523,ME-MID,North,East
31.817,34.65,ME-MID,North,East
29.557669,34.951925,ME-MID,North,East
32.433672,34.919217,ME-MID,North,East
32.8,34.983,ME-MID,North,East
31.931566,34.872938,ME-MID,North,East
9.4833,76.3167,ME-IPB,North,East
12.7333,79.95,ME-IPB,North,East
12.9833,78.1833,ME-IPB,North,East
25.4167,82.5667,ME-IPB,North,East
21.7,72.9667,ME-IPB,North,East
21.7667,72.1333,ME-IPB,North,East
13.0833,80.2833,ME-IPB,North,East
9.9667,76.2333,ME-IPB,North,East
20.8,86.9,ME-IPB,North,East
20.8167,86.95,ME-IPB,North,East
18.25,72.9667,ME-IPB,North,East
9.9833,76.2833,ME-IPB,North,East
11.35,77.7333,ME-IPB,North,East
17.65,83.25,ME-IPB,North,East
22.5167,88.3,ME-IPB,North,East
21.0833,72.6167,ME-IPB,North,East
20.85,71.3667,ME-IPB,North,East
32.7,74.85,ME-IPB,North,East
21.8833,70.0333,ME-IPB,North,East
23.0333,70.2167,ME-IPB,North,East
10.95,78.0833,ME-IPB,North,East
13.3,80.35,ME-IPB,North,East
13.3,80.3833,ME-IPB,North,East
23.05,72.9333,ME-IPB,North,East
22.5667,88.35,ME-IPB,North,East
11.25,75.7667,ME-IPB,North,East
21.7333,84.0167,ME-IPB,North,East
9.9333,78.1167,ME-IPB,North,East
11.7,75.5333,ME-IPB,North,East
22.8333,69.3667,ME-IPB,North,East
15.4,73.7833,ME-IPB,North,East
22.8167,70.8333,ME-IPB,North,East
20.75,70.6667,ME-IPB,North,East
18.9667,72.8167,ME-IPB,North,East
25.3833,86.4667,ME-IPB,North,East
10.7833,79.8167,ME-IPB,North,East
8.1667,77.4333,ME-IPB,North,East
28.6,77.2,ME-IPB,North,East
8.75,78.2167,ME-IPB,North,East
18.95,72.9667,ME-IPB,North,East
8.9333,76.5333,ME-IPB,North,East
20.2333,84.2667,ME-IPB,North,East
20.3167,86.6167,ME-IPB,North,East
20.9667,71.55,ME-IPB,North,East
11.9167,79.8167,ME-IPB,North,East
20.9333,71.5167,ME-IPB,North,East
22.4,69.1667,ME-IPB,North,East
26.3,86.9667,ME-IPB,North,East
22.5667,70.0333,ME-IPB,North,East
17.05,82.1833,ME-IPB,North,East
22.4333,69.8333,ME-IPB,North,East
27.3516407,88.3239309,ME-IPB,North,East
26.7167,88.4167,ME-IPB,North,East
21.1667,72.8333,ME-IPB,North,East
14.5167,74.35,ME-IPB,North,East
19.2,72.9667,ME-IPB,North,East
15.2,76.6833,ME-IPB,North,East
16.5,77.0833,ME-IPB,North,East
8.7833,78.1333,ME-IPB,North,East
18.8833,72.9333,ME-IPB,North,East
22.3,73.2,ME-IPB,North,East
17.7,83.3,ME-IPB,North,East
18.9833,73.75,ME-IPB,North,East
19.0330488,73.02966,ME-IPB,North,East
22.756025,69.636455,ME-IPB,North,East
12.98333333,77.58333333,ME-IPB,North,East
23.03,72.58,ME-IPB,North,East
11.117,72.733,ME-IPB,North,East
13.866,74.6333,ME-IPB,North,East
22.4977692,70.0445662,ME-IPB,North,East
11.173585,75.8040022,ME-IPB,North,East
28.35,77.31667,ME-IPB,North,East
17.8875169,83.4456801,ME-IPB,North,East
11.75,79.75,ME-IPB,North,East
13.2074794,77.9884958,ME-IPB,North,East
11.8744775,75.3703662,ME-IPB,North,East
21.7129335,72.582009,ME-IPB,North,East
13.2666,80.35,ME-IPB,North,East
9.98333,76.28333,ME-IPB,North,East
21.083,72.633,ME-IPB,North,East
28.817,77.883,ME-IPB,North,East
28.467,77.517,ME-IPB,North,East
22.0666742,88.0698118,ME-IPB,North,East
12.9141417,74.8559568,ME-IPB,North,East
23.218611,68.716944,ME-IPB,North,East
18.95,72.95,ME-IPB,North,East
16.9890648,82.2474648,ME-IPB,North,East
25.0345221,86.5981031,ME-IPB,North,East
10.067,73.633,ME-IPB,North,East
14.2886008,80.1248476,ME-IPB,North,East
21.467,72.233,ME-IPB,North,East
21.5177091,70.3163535,ME-IPB,North,East
12.9477532,74.8214693,ME-IPB,North,East
20.25,86.583,ME-IPB,North,East
30.85,75.95,ME-IPB,North,East
17.6411439,82.6712877,ME-IPB,North,East
17.7,83.25,ME-IPB,North,East
32.4833,44.4333,ME-MID,North,East
33.3333,43.5833,ME-MID,North,East
33.3333,44.3833,ME-MID,North,East
36.3489278,43.157736,EU-BLA,North,East
31.9833,44.3,ME-MID,North,East
31.05,46.25,ME-MID,North,East
34.2,43.8667,ME-MID,North,East
33.5167,44.2667,ME-MID,North,East
30.0333,47.9333,ME-MID,North,East
37.1333,42.7,EU-BLA,North,East
36.0833,52.3667,ME-MID,North,East
27.4667,52.6,ME-MID,North,East
27.1833,56.2667,ME-MID,North,East
36.7833,53.35,ME-MID,North,East
30.4333,49.1,ME-MID,North,East
30.55,49.1833,ME-MID,North,East
36.8667,53.5333,ME-MID,North,East
37.4667,49.4667,ME-MID,North,East
30.4333,49.1,ME-MID,North,East
36.7833,53.95,ME-MID,North,East
30.5333,49.1667,ME-MID,North,East
27.1667,52.9,ME-MID,North,East
28.9667,50.8333,ME-MID,North,East
27.8333,51.9333,ME-MID,North,East
30.4167,49.0667,ME-MID,North,East
34.3,47.05,ME-MID,North,East
27.1167,56.0667,ME-MID,North,East
27.7167,52.1667,ME-MID,North,East
26.85,54.367,ME-MID,North,East
29.033,49.467,ME-MID,North,East
36.7,52.55,ME-MID,North,East
30.4256219,48.1891185,ME-MID,North,East
36.833,53.267,ME-MID,North,East
32.9926532,47.7596484,ME-MID,North,East
27.733,52.15,ME-MID,North,East
25.296878,60.6459285,ME-MID,North,East
31.9,35.9667,ME-MID,North,East
29.5333,35.0,ME-MID,North,East
29.5167,35.0,ME-MID,North,East
34.7833,134.4667,AS-JAP,North,East
34.3333,132.5333,AS-JAP,North,East
34.7167,135.4167,AS-JAP,North,East
35.6167,139.7833,AS-JAP,North,East
35.6333,139.7833,AS-JAP,North,East
35.5333,139.7,AS-JAP,North,East
34.5167,133.5833,AS-JAP,North,East
36.4167,136.4167,AS-JAP,North,East
35.3167,139.4,AS-JAP,North,East
35.0,137.05,AS-JAP,North,East
41.4667,140.25,AS-JAP,North,East
31.4667,131.2167,AS-JAP,North,East
33.35,129.8,AS-JAP,North,East
27.0441569,128.4508166,AS-JAP,North,East
35.5833,140.3833,AS-JAP,North,East
33.8833,135.15,AS-JAP,North,East
26.35,127.8667,AS-SCN,North,East
33.6,130.4167,AS-JAP,North,East
35.7667,139.3,AS-JAP,North,East
24.4667,123.7667,AS-SCN,North,East
32.0333,129.9167,AS-JAP,North,East
35.3167,139.35,AS-JAP,North,East
31.7167,130.2667,AS-JAP,North,East
33.65,130.6833,AS-JAP,North,East
33.3833,129.4333,AS-JAP,North,East
35.25,136.7833,AS-JAP,North,East
24.3333,124.15,AS-SCN,North,East
43.35,141.5,AS-JAP,North,East
26.4167,127.8167,AS-SCN,North,East
37.15,138.2333,AS-JAP,North,East
36.0333,140.2167,AS-JAP,North,East
33.6167,130.4833,AS-JAP,North,East
28.3167,129.9833,AS-JAP,North,East
39.2833,141.1167,AS-JAP,North,East
33.8333,130.8333,AS-JAP,North,East
33.4167,131.6167,AS-JAP,North,East
34.6833,135.1667,AS-JAP,North,East
24.3333,123.9833,AS-SCN,North,East
33.8,130.8833,AS-JAP,North,East
32.8833,130.7833,AS-JAP,North,East
25.8333,131.2333,AS-JAP,North,East
34.0333,131.5833,AS-JAP,North,East
36.4333,139.1667,AS-JAP,North,East
24.7833,125.3,AS-SCN,North,East
34.0167,133.8,AS-JAP,North,East
33.9,130.9667,AS-JAP,North,East
31.8167,130.2667,AS-JAP,North,East
35.85,139.9,AS-JAP,North,East
26.5833,127.9667,AS-SCN,North,East
35.5833,138.5833,AS-JAP,North,East
34.0,131.5333,AS-JAP,North,East
36.9833,136.9,AS-JAP,North,East
35.6667,140.0167,AS-JAP,North,East
42.3667,142.3167,AS-JAP,North,East
33.2833,130.2,AS-JAP,North,East
36.8333,138.4167,AS-JAP,North,East
37.0167,137.8,AS-JAP,North,East
33.5333,130.4833,AS-JAP,North,East
35.3,139.6167,AS-JAP,North,East
34.6667,135.5,AS-JAP,North,East
33.0667,129.6167,AS-JAP,North,East
35.0607672,136.1244806,AS-JAP,North,East
33.0833,133.1,AS-JAP,North,East
32.9333,129.65,AS-JAP,North,East
34.0833,131.1833,AS-JAP,North,East
31.8167,130.25,AS-JAP,North,East
35.4833,136.9167,AS-JAP,North,East
38.1333,140.9167,AS-JAP,North,East
44.1786188,142.4001131,AS-JAP,North,East
35.6,139.7167,AS-JAP,North,East
36.5667,138.0667,AS-JAP,North,East
32.9167,132.7167,AS-JAP,North,East
32.3667,130.0,AS-JAP,North,East
31.2833,130.3167,AS-JAP,North,East
33.8833,130.8333,AS-JAP,North,East
33.4833,129.9333,AS-JAP,North,East
35.5667,140.3667,AS-JAP,North,East
35.6833,139.75,AS-JAP,North,East
34.5167,139.2667,AS-JAP,North,East
33.9167,133.0833,AS-JAP,North,East
35.0833,137.1667,AS-JAP,North,East
37.65,138.9333,AS-JAP,North,East
34.05,132.2,AS-JAP,North,East
35.5465011,139.5789316,AS-JAP,North,East
35.2833,132.9,AS-JAP,North,East
33.8833,130.8167,AS-JAP,North,East
35.7333,140.1,AS-JAP,North,East
33.85,130.8,AS-JAP,North,East
35.45,139.65,AS-JAP,North,East
35.2833,139.6667,AS-JAP,North,East
35.3,136.55,AS-JAP,North,East
34.1333,133.0333,AS-JAP,North,East
35.2833,139.5833,AS-JAP,North,East
35.08333333,136.8833333,AS-JAP,North,East
44.0206319,144.2733983,AS-JAP,North,East
39.883,139.95,AS-JAP,North,East
36.5482687,136.6896784,AS-JAP,North,East
39.7199668,140.1034795,AS-JAP,North,East
36.483,139.0,AS-JAP,North,East
35.6074041,140.1065366,AS-JAP,North,East
35.7346813,140.8266406,AS-JAP,North,East
26.383,127.917,AS-SCN,North,East
35.543745,139.4450726,AS-JAP,North,East
34.4859845,133.3624239,AS-JAP,North,East
36.8,137.117,AS-JAP,North,East
35.233,136.85,AS-JAP,North,East
33.983,130.75,AS-JAP,North,East
26.2584803,127.744592,AS-SCN,North,East
40.5122055,141.4882743,AS-JAP,North,East
36.3966506,140.5347934,AS-JAP,North,East
34.3852894,132.4553055,AS-JAP,North,East
41.7686961,140.7290599,AS-JAP,North,East
34.8993937,132.0802638,AS-JAP,North,East
34.7108344,137.7261258,AS-JAP,North,East
34.033,131.567,AS-JAP,North,East
32.4230672,131.6722509,AS-JAP,North,East
36.5991273,140.6504712,AS-JAP,North,East
35.7219115,139.9310099,AS-JAP,North,East
33.975095,133.284764,AS-JAP,North,East
34.8802249,132.1908526,AS-JAP,North,East
34.0662024,132.9977906,AS-JAP,North,East
33.2650014,129.8804221,AS-JAP,North,East
43.19897,141.315016,AS-JAP,North,East
34.1667451,132.2191641,AS-JAP,North,East
33.9804152,133.5490295,AS-JAP,North,East
33.1037584,130.0985898,AS-JAP,North,East
33.4659909,135.8503892,AS-JAP,North,East
31.8522211,130.4525374,AS-JAP,North,East
33.5481246,133.2521507,AS-JAP,North,East
37.9161244,139.0363708,AS-JAP,North,East
39.2758046,141.8857275,AS-JAP,North,East
31.9110956,131.4238934,AS-JAP,North,East
35.1952974,133.0692446,AS-JAP,North,East
32.80394,130.709,AS-JAP,North,East
33.9,130.917,AS-JAP,North,East
36.5610309,136.6566474,AS-JAP,North,East
31.5968539,130.5571392,AS-JAP,North,East
34.0047412,134.5907301,AS-JAP,North,East
35.9656835,140.6447937,AS-JAP,North,East
42.9849413,144.3818041,AS-JAP,North,East
35.5308325,139.7029125,AS-JAP,North,East
35.4666,135.35,AS-JAP,North,East
35.6894875,139.6917064,AS-JAP,North,East
35.1406987,139.6189289,AS-JAP,North,East
34.51543,133.7354835,AS-JAP,North,East
42.3151792,140.9737666,AS-JAP,North,East
33.8393515,132.7653057,AS-JAP,North,East
35.5578659,133.2812605,AS-JAP,North,East
26.2125758,127.6790208,AS-SCN,North,East
37.1858604,138.2550381,AS-JAP,North,East
32.8251889,129.8750453,AS-JAP,North,East
32.7503334,129.8778888,AS-JAP,North,East
34.933,135.7,AS-JAP,North,East
37.9248713,139.0925911,AS-JAP,North,East
39.383,140.083,AS-JAP,North,East
26.2443195,127.729637,AS-SCN,North,East
34.733,139.533,AS-JAP,North,East
33.8391574,132.7655752,AS-JAP,North,East
33.2396084,131.6095148,AS-JAP,North,East
34.6862971,135.5196609,AS-JAP,North,East
34.6379987,138.1280864,AS-JAP,North,East
36.9424912,140.8924708,AS-JAP,North,East
31.9383034,131.4355808,AS-JAP,North,East
34.2376953,132.2221691,AS-JAP,North,East
43.1902372,140.994172,AS-JAP,North,East
35.0178929,135.8546074,AS-JAP,North,East
35.327579,133.4795912,AS-JAP,North,East
42.45,141.167,AS-JAP,North,East
31.4955583,131.0454228,AS-JAP,North,East
38.336164,140.826428,AS-JAP,North,East
32.933,129.633,AS-JAP,North,East
38.31437,141.0220608,AS-JAP,North,East
33.9575297,130.9411759,AS-JAP,North,East
38.9147809,139.8366436,AS-JAP,North,East
33.867,130.983,AS-JAP,North,East
35.5396534,133.2316204,AS-JAP,North,East
35.0989605,138.9027677,AS-JAP,North,East
34.433,135.25,AS-JAP,North,East
34.833,138.183,AS-JAP,North,East
31.8,130.3,AS-JAP,North,East
33.400745,133.282953,AS-JAP,North,East
34.342542,134.0465405,AS-JAP,North,East
34.4919434,133.945987,AS-JAP,North,East
34.7688528,137.3916837,AS-JAP,North,East
34.08666,134.552549,AS-JAP,North,East
34.0756731,131.8252971,AS-JAP,North,East
42.6312464,141.6031222,AS-JAP,North,East
33.9199704,134.6595018,AS-JAP,North,East
36.7666,137.1166,AS-JAP,North,East
36.6958223,137.2137211,AS-JAP,North,East
35.6459465,136.0556972,AS-JAP,North,East
32.7816335,132.9549889,AS-JAP,North,East
34.0,131.767,AS-JAP,North,East
33.2181131,129.427781,AS-JAP,North,East
33.9515554,131.2468161,AS-JAP,North,East
32.199155,130.0203404,AS-JAP,North,East
33.4510447,133.4417973,AS-JAP,North,East
34.2303678,135.1707405,AS-JAP,North,East
32.5083376,130.6018162,AS-JAP,North,East
34.9651064,136.6244121,AS-JAP,North,East
34.1859563,131.4706493,AS-JAP,North,East
32.36709660000001,130.3500788,AS-JAP,North,East
10.6,103.5167,AS-SIN,North,East
11.4833,104.95,AS-SIN,North,East
11.5563738,104.9282099,AS-SIN,North,East
10.63333,103.5,AS-SIN,North,East
10.63333,103.5,AS-SIN,North,East
40.3167,128.6333,AS-NCN,North,East
40.0667,128.2667,AS-NCN,North,East
38.7667,125.5833,AS-NCN,North,East
40.4167,128.9333,AS-NCN,North,East
39.1538529,127.4460001,AS-NCN,North,East
33.45,126.3167,AS-NCN,North,East
36.1167,126.4833,AS-NCN,North,East
36.3167,126.5,AS-NCN,North,East
37.5,129.1333,AS-NCN,North,East
35.1333,129.05,AS-NCN,North,East
33.95,126.3,AS-NCN,North,East
34.75,126.4333,AS-NCN,North,East
36.3167,126.5,AS-NCN,North,East
34.6833,125.4333,AS-NCN,North,East
37.0,126.3667,AS-NCN,North,East
36.9667,126.7833,AS-NCN,North,East
37.4833,129.1167,AS-NCN,North,East
34.0667,125.0833,AS-NCN,North,East
34.3,126.5167,AS-NCN,North,East
35.0833,129.0,AS-NCN,North,East
36.35,129.3833,AS-NCN,North,East
34.85,128.5833,AS-NCN,North,East
34.0167,127.3,AS-NCN,North,East
34.8833,128.6167,AS-NCN,North,East
35.9833,126.7167,AS-NCN,North,East
35.9833,129.55,AS-NCN,North,East
34.9333,127.7,AS-NCN,North,East
37.5333,126.6,AS-NCN,North,East
33.4167,126.25,AS-NCN,North,East
34.65,125.1833,AS-NCN,North,East
36.6667,129.45,AS-NCN,North,East
34.3,126.6667,AS-NCN,North,East
33.2333,126.3333,AS-NCN,North,East
37.45,126.6167,AS-NCN,North,East
36.0,126.6833,AS-NCN,North,East
33.5,126.5167,AS-NCN,North,East
35.1333,128.65,AS-NCN,North,East
37.8833,128.8333,AS-NCN,North,East
34.7833,128.3667,AS-NCN,North,East
34.5333,128.4333,AS-NCN,North,East
33.5,126.5333,AS-NCN,North,East
35.2,128.5667,AS-NCN,North,East
35.5167,129.4333,AS-NCN,North,East
34.8,126.3833,AS-NCN,North,East
37.5333,129.1,AS-NCN,North,East
34.3833,127.25,AS-NCN,North,East
34.5167,127.1333,AS-NCN,North,East
37.6,129.0333,AS-NCN,North,East
34.8833,128.7,AS-NCN,North,East
35.4333,129.35,AS-NCN,North,East
36.0333,129.3667,AS-NCN,North,East
36.9667,127.1,AS-NCN,North,East
37.4333,129.1833,AS-NCN,North,East
34.9167,128.0667,AS-NCN,North,East
35.65,126.1333,AS-NCN,North,East
33.2333,126.55,AS-NCN,North,East
33.45,126.9167,AS-NCN,North,East
37.5167,126.9333,AS-NCN,North,East
34.4333,126.85,AS-NCN,North,East
36.0833,129.55,AS-NCN,North,East
38.2,128.5833,AS-NCN,North,East
34.8333,126.2167,AS-NCN,North,East
35.0833,129.15,AS-NCN,North,East
37.25,127.2333,AS-NCN,North,East
36.7167,126.2667,AS-NCN,North,East
37.5333,129.1,AS-NCN,North,East
34.8333,128.4167,AS-NCN,North,East
37.4667,130.9,AS-NCN,North,East
35.5333,129.3167,AS-NCN,North,East
34.3,126.75,AS-NCN,North,East
37.65,125.7,AS-NCN,North,East
34.75,127.7167,AS-NCN,North,East
36.65,128.45,AS-NCN,North,East
34.95,128.433,AS-NCN,North,East
35.15,129.05,AS-NCN,North,East
35.083,128.817,AS-NCN,North,East
37.333,126.983,AS-NCN,North,East
37.45,126.61667,AS-NCN,North,East
35.907757,127.766922,AS-NCN,North,East
35.1,129.03333,AS-NCN,North,East
39.15,127.41667,AS-NCN,North,East
29.3333,48.0833,ME-MID,North,East
29.3833,47.8,ME-MID,North,East
29.0167,48.1667,ME-MID,North,East
29.0667,48.15,ME-MID,North,East
28.7167,48.4,ME-MID,North,East
29.3333,48.0833,ME-MID,North,East
29.35,47.9333,ME-MID,North,East
43.65,51.15,ME-MID,North,East
44.5333,50.25,ME-MID,North,East
50.05,72.95,AS-RUC,North,East
34.15,35.6333,ME-MID,North,East
33.8333,35.4833,ME-MID,North,East
34.1167,35.65,ME-MID,North,East
33.9167,35.5667,ME-MID,North,East
33.55,35.3667,ME-MID,North,East
33.9667,35.6333,ME-MID,North,East
33.8852731,35.6386901,ME-MID,North,East
34.4345947,35.8361633,ME-MID,North,East
6.9167,79.85,ME-IPB,North,East
6.1167,81.1167,ME-IPB,North,East
5.9833,80.3333,ME-IPB,North,East
6.0266294,80.360993,ME-IPB,North,East
7.2833,81.85,ME-IPB,North,East
6.0535185,80.2209773,ME-IPB,North,East
16.5667,95.7833,AS-SIN,North,East
12.0833,99.0167,AS-SIN,North,East
16.65,96.25,AS-SIN,North,East
16.8660694,96.195132,AS-SIN,North,East
22.2,113.5333,AS-SCN,North,East
5.1333,72.95,ME-IPB,North,East
4.1667,73.45,ME-IPB,North,East
4.0333,72.9167,ME-IPB,North,East
-0.6333,73.1,ME-IPB,South,East
4.1833,73.5167,ME-IPB,North,East
6.6167,73.05,ME-IPB,North,East
6.6167,73.0667,ME-IPB,North,East
3.4667,72.8333,ME-IPB,North,East
4.1833,73.45,ME-IPB,North,East
4.1667,73.5,ME-IPB,North,East
4.1667,73.5,ME-IPB,North,East
3.6,72.7,ME-IPB,North,East
4.1833,73.4333,ME-IPB,North,East
1.8667,103.6167,AS-SIN,North,East
3.4667,101.6333,AS-SIN,North,East
4.4667,101.05,AS-SIN,North,East
5.25,100.4167,AS-SIN,North,East
5.2833,100.2833,AS-SIN,North,East
5.3333,115.75,AS-SIN,North,East
3.8833,100.9333,AS-SIN,North,East
5.4,100.3167,AS-SIN,North,East
1.35,103.5833,AS-SIN,North,East
1.4667,104.0167,AS-SIN,North,East
3.2167,101.6333,AS-SIN,North,East
4.5167,103.45,AS-SIN,North,East
5.9457664,100.3641409,AS-SIN,North,East
5.8333,102.5667,AS-SIN,North,East
4.7833,103.4333,AS-SIN,North,East
3.3333,101.05,AS-SIN,North,East
6.3667,99.8,AS-SIN,North,East
5.7167,100.4167,AS-SIN,North,East
3.1333,103.45,AS-SIN,North,East
2.8167,101.8,AS-SIN,North,East
5.4167,100.3167,AS-SIN,North,East
1.55,110.3833,AS-SIN,North,East
1.3667,104.1167,AS-SIN,North,East
5.3833,100.3833,AS-SIN,North,East
3.0167,101.3667,AS-SIN,North,East
3.0,101.4,AS-SIN,North,East
2.5833,111.3333,AS-SIN,North,East
2.9333,101.3167,AS-SIN,North,East
3.95,113.5333,AS-SIN,North,East
1.55,111.5333,AS-SIN,North,East
2.1167,111.5167,AS-SIN,North,East
2.5,102.8167,AS-SIN,North,East
1.6,110.4333,AS-SIN,North,East
2.7,101.75,AS-SIN,North,East
2.25,102.0833,AS-SIN,North,East
2.25,102.1333,AS-SIN,North,East
3.0833,101.6167,AS-SIN,North,East
1.4833,103.6833,AS-SIN,North,East
1.3333,103.55,AS-SIN,North,East
3.9833,103.4167,AS-SIN,North,East
6.2833,99.7833,AS-SIN,North,East
2.1333,111.35,AS-SIN,North,East
1.3667,103.55,AS-SIN,North,East
4.4167,100.9833,AS-SIN,North,East
3.1333,113.7,AS-SIN,North,East
6.117,105.283,AS-SIN,North,East
5.083,104.683,AS-SIN,North,East
6.95,104.1,AS-SIN,North,East
5.980408,116.0734568,AS-SIN,North,East
3.171322,113.0419069,AS-SIN,North,East
5.567,104.55,AS-SIN,North,East
1.553504,110.3592927,AS-SIN,North,East
4.2338358,103.3638015,AS-SIN,North,East
6.105552,100.291428,AS-SIN,North,East
3.7633859,103.2201828,AS-SIN,North,East
5.2831456,115.230825,AS-SIN,North,East
3.032328,101.36291,AS-SIN,North,East
4.236302,100.6322198,AS-SIN,North,East
4.15,100.617,AS-SIN,North,East
5.3,115.367,AS-SIN,North,East
2.19257,102.253,AS-SIN,North,East
